"Pop" "Latitude" "Longitude" "Origin" "year" "countryCode" "alt" "bio1" "bio10" "bio11" "bio12" "bio13" "bio14" "bio15" "bio16" "bio17" "bio18" "bio19" "bio2" "bio3" "bio4" "bio5" "bio6" "bio7" "bio8" "bio9" "PC1" "PC2" "PC3"
"51793095" "51793095" 45.4842 -120.73 "inv" 1960 "US" 1436 26 125 -70 483 54 30 18 143 93 134 132 102 31 7672 211 -117 328 -64 -20 0.797356242970215 3.0988467438614 -3.07147934851401
"51793186" "51793186" 45.3573 -119.5526 "inv" 1967 "US" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -1.2757581663855 1.47523566290519 0.00611019021019253
"51793190" "51793190" 45.3746 -117.3431 "inv" 1966 "US" 359 90 194 -16 485 75 21 48 215 66 68 193 99 29 8122 272 -59 331 -10 170 -1.05674425825917 -0.0460604030991104 0.315382683430144
"51793231" "51793231" 45.4102 -117.4286 "inv" 1971 "US" 359 90 194 -16 485 75 21 48 215 66 68 193 99 29 8122 272 -59 331 -10 170 -1.05578861709035 -0.04649466278054 0.315754196551009
"51793352" "51793352" 44.469 -119.4808 "inv" 1991 "US" 1436 26 125 -70 483 54 30 18 143 93 134 132 102 31 7672 211 -117 328 -64 -20 0.770104363346946 3.11123046376554 -3.08207373391577
"51793383" "51793383" 44.3912 -123.2906 "inv" 1992 "US" 390 88 191 -13 305 34 17 20 90 62 87 81 114 33 7883 283 -56 339 170 44 -0.645020027166188 1.72650936181054 1.77413714818036
"51793388" "51793388" 45.6853 -121.3058 "inv" 1979 "US" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -1.26695338258287 1.47123461864932 0.00953312008782879
"51793395" "51793395" 42.5663 -123.7517 "inv" 1994 "US" 442 86 189 -16 305 34 17 21 91 60 89 80 115 33 7932 282 -61 343 167 41 -0.756244708570356 1.86873139158042 1.59086409253621
"51793429" "51793429" 44.1632 -121.1684 "inv" 1998 "US" 381 82 186 -23 343 37 20 19 101 66 99 89 120 34 8067 280 -71 351 165 38 -0.611464260098183 2.00052889647958 1.24342896860008
"51793476" "51793476" 43.6658 -118.59 "inv" 2003 "US" 1436 26 125 -70 483 54 30 18 143 93 134 132 102 31 7672 211 -117 328 -64 -20 0.74854338057172 3.12102814287016 -3.09045573781125
"51793477" "51793477" 43.6658 -118.59 "inv" 2003 "US" 327 94 198 -11 297 33 16 21 88 61 81 84 116 33 8106 291 -57 348 -3 92 -1.37396040335218 1.5481017405058 1.59176117888758
"51793585" "51793585" 45.3247 -118.0867 "inv" 1937 "US" 894 49 141 -42 878 131 37 46 377 124 124 338 98 30 7221 225 -98 323 -36 141 0.875938905586978 -0.736856346743322 -3.69243657726308
"51793720" "51793720" 45.5947 -121.1775 "inv" 1948 "US" 1070 51 154 -52 373 42 23 21 110 77 103 98 123 34 8040 252 -105 357 92 6 -0.40628479598118 2.90923285598586 -0.955309353207036
"51793728" "51793728" 45.2344 -120.1839 "inv" 1948 "US" 1287 32 133 -71 648 78 41 18 198 145 175 161 132 34 8005 231 -150 381 73 93 0.743266284778258 2.70030490398227 -3.23248648818573
"51793771" "51793771" 45.1667 -121.2503 "inv" 1949 "US" 901 55 155 -47 466 63 27 32 179 87 92 164 107 32 7823 237 -94 331 -39 54 -0.143224236910118 1.68153510027464 -1.64221053448553
"51793773" "51793773" 45.1667 -121.2503 "inv" 1949 "US" 901 55 155 -47 466 63 27 32 179 87 92 164 107 32 7823 237 -94 331 -39 54 -0.143224236910118 1.68153510027464 -1.64221053448553
"51793887" "51793887" 45.4167 -120.6667 "inv" 1955 "US" 901 55 155 -47 466 63 27 32 179 87 92 164 107 32 7823 237 -94 331 -39 54 -0.136513273645917 1.6784855238601 -1.63960159403001
"51793897" "51793897" 45.4842 -120.73 "inv" 1955 "US" 1548 21 111 -68 903 140 36 47 395 122 122 363 104 33 7040 193 -115 308 -61 111 0.967261848596731 -0.292115400504344 -5.63294203037818
"51793908" "51793908" 45.5947 -121.1775 "inv" 1956 "US" 359 90 194 -16 485 75 21 48 215 66 68 193 99 29 8122 272 -59 331 -10 170 -1.05083592620137 -0.0487452501744658 0.31767959460718
"51794086" "51794086" 45.6758 -121.2686 "inv" 1944 "US" 901 55 155 -47 466 63 27 32 179 87 92 164 107 32 7823 237 -94 331 -39 54 -0.129558031318899 1.67532494286408 -1.63689768814192
"51794088" "51794088" 45.393 -121.1719 "inv" 1951 "US" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -1.27479984083137 1.47480018339319 0.00648274690724014
"60069884" "60069884" 47.32 -116.65 "inv" 1949 "US" 1070 51 154 -52 373 42 23 21 110 77 103 98 123 34 8040 252 -105 357 92 6 -0.359971096302274 2.88818711923388 -0.937304533335433
"60070118" "60070118" 38.6 -109.34 "inv" 1976 "US" 502 70 175 -39 447 53 25 21 134 82 124 126 111 31 8293 265 -90 355 -29 25 -0.421281633471276 2.22638720269958 -0.45498206688311
"60070244" "60070244" 39.52 -119.81 "inv" 1976 "US" 3 106 175 44 1140 167 40 48 482 138 138 426 74 33 5174 233 12 221 50 175 2.29215222078704 -5.1759192931444 -1.14944487500376
"60070254" "60070254" 39.52 -119.81 "inv" 1977 "US" 1206 49 153 -52 674 85 35 28 238 113 139 220 107 30 8064 245 -101 346 -46 148 0.0753736206700192 1.26360136658829 -2.55808516651156
"60070295" "60070295" 41.9 -118.96 "inv" 1978 "US" 1070 51 154 -52 373 42 23 21 110 77 103 98 123 34 8040 252 -105 357 92 6 -0.505464779870159 2.95430193590097 -0.993866362411008
"60070453" "60070453" 41.56 -111.83 "inv" 1982 "US" 389 76 182 -33 412 46 23 20 119 76 116 112 116 32 8285 275 -83 358 -23 32 -0.668128680244174 2.13261493417849 0.125891572670699
"60070560" "60070560" 41.91 -115.42 "inv" 1985 "US" 1436 26 125 -70 483 54 30 18 143 93 134 132 102 31 7672 211 -117 328 -64 -20 0.701410943374581 3.14244592794471 -3.10877884841843
"60070772" "60070772" 34.21 -117.07 "inv" 1994 "US" 1070 51 154 -52 373 42 23 21 110 77 103 98 123 34 8040 252 -105 357 92 6 -0.711894009876993 3.04810690641203 -1.07411737082266
"60070830" "60070830" 38.91 -119.74 "inv" 2001 "US" 901 55 155 -47 466 63 27 32 179 87 92 164 107 32 7823 237 -94 331 -39 54 -0.311178172330633 1.75785623928589 -1.70750396547762
"60070850" "60070850" 43.66 -118.59 "inv" 2003 "US" 476 81 187 -28 315 40 15 27 110 51 80 101 107 30 8357 269 -81 350 -21 82 -1.21721837067016 1.96221091985696 0.583714945743992
"60070892" "60070892" 38.38 -109.87 "inv" 2003 "US" 1070 51 154 -52 373 42 23 21 110 77 103 98 123 34 8040 252 -105 357 92 6 -0.599955142630114 2.99723997181761 -1.03060024402467
"60070894" "60070894" 38.52 -107.72 "inv" 2004 "US" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -1.45929764289079 1.55863913818155 -0.0652422440957906
"615431358" "615431358" 43.39161 5.33798 "nat" 2012 "FR" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -1.32852485990073 1.49921375035433 -0.0144032824458162
"616365424" "616365424" 51.24649 5.72506 "nat" 1911 "NL" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -1.11766961540189 1.40339752320636 0.0675683743750608
"616365955" "616365955" 50.54 5.44 "nat" 1912 "NL" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -1.13663452914799 1.41201550417077 0.0601956130053922
"616365983" "616365983" 50.87904 5.68989 "nat" 1912 "NL" 389 76 182 -33 412 46 23 20 119 76 116 112 116 32 8285 275 -83 358 -23 32 -0.417969739853682 2.0189384358181 0.223142854520967
"617297299" "617297299" 39.02 -3.46 "nat" NA "ES" 359 90 194 -16 485 75 21 48 215 66 68 193 99 29 8122 272 -59 331 -10 170 -1.22732620689395 0.0314549500360734 0.24906759135567
"617297318" "617297318" 39.02 -3.46 "nat" NA "ES" 359 90 194 -16 485 75 21 48 215 66 68 193 99 29 8122 272 -59 331 -10 170 -1.22732620689395 0.0314549500360734 0.24906759135567
"618293663" "618293663" 38.93 -3.46 "nat" NA "ES" 611 72 179 -38 309 34 13 27 97 48 97 85 112 31 8406 266 -95 361 179 27 -0.979706068471724 2.71737883802649 0.63217946524042
"618293974" "618293974" 39.02 -3.46 "nat" NA "ES" 892 57 158 -46 361 43 18 24 120 63 96 111 106 31 7981 239 -101 340 -40 13 -0.608909540574182 2.63615791723252 -1.10071614818846
"620619000" "620619000" 40.19195 44.51962 "nat" NA "AM" 499 81 182 -20 527 79 25 45 226 78 79 205 98 30 7863 260 -64 324 -15 159 -0.73226782406899 0.0503011426841443 -0.400155487846297
"668748026" "668748026" 48.55556 -68.23056 "inv" 1978 "CA" 499 81 182 -20 527 79 25 45 226 78 79 205 98 30 7863 260 -64 324 -15 159 -0.507756306204561 -0.051720728501289 -0.312874845913682
"668748027" "668748027" 48.55556 -68.23056 "inv" 1978 "CA" 359 90 194 -16 485 75 21 48 215 66 68 193 99 29 8122 272 -59 331 -10 170 -0.971355035439596 -0.084862725465411 0.348578424355649
"668748028" "668748028" 48.55556 -68.23056 "inv" 1978 "CA" 954 56 159 -49 297 33 16 22 89 57 89 78 117 33 8057 252 -100 352 159 11 -0.501662211043091 2.96698700557776 -0.181054101102572
"668748029" "668748029" 46.78889 -71.30306 "inv" 2002 "CA" 442 86 189 -16 305 34 17 21 91 60 89 80 115 33 7932 282 -61 343 167 41 -0.64289412309122 1.81722294809144 1.63493003604843
"684151446" "684151446" 46.0275 4.68361 "nat" NA "FR" 390 88 191 -13 305 34 17 20 90 62 87 81 114 33 7883 283 -56 339 170 44 -0.601095430409337 1.70654927426214 1.7912131852498
"684151447" "684151447" 45.57111 10.81278 "nat" 1897 "IT" 390 88 191 -13 305 34 17 20 90 62 87 81 114 33 7883 283 -56 339 170 44 -0.613346696505932 1.71211645898145 1.78645040791183
"689546" "689546" 40.48333 22.85 "nat" 2000 "GR" 1206 49 153 -52 674 85 35 28 238 113 139 220 107 30 8064 245 -101 346 -46 148 0.101233109635232 1.25185037279863 -2.54803208407551
"689571" "689571" 40.83333 23.85 "nat" 2000 "GR" 27 51 158 -48 649 78 33 31 221 103 197 134 64 21 8037 208 -87 295 145 -16 2.77683980033232 1.83743842637716 -1.10872148495745
"695807122" "695807122" 52.46 13.42 "nat" NA "DE" 214 132 208 58 631 85 17 33 221 87 87 174 92 35 5859 275 13 262 139 208 0.244103422665776 -2.8771518557752 2.70117902864756
"695807123" "695807123" 51.86 12.08 "nat" NA "DE" 31 97 167 26 774 74 50 11 216 162 216 184 76 34 5534 219 -4 223 167 56 4.13210364957351 -1.39581732985567 0.807889568375568
"695807124" "695807124" 51.46 6.75 "nat" NA "DE" 251 89 159 18 937 87 65 9 253 205 253 236 76 33 5564 212 -13 225 159 49 5.13506381901356 -1.48027813075313 -0.237606732363325
"695807125" "695807125" 51.46 7.08 "nat" NA "DE" 44 99 169 29 786 75 52 11 223 165 223 184 77 34 5510 222 -3 225 169 58 4.17076818549798 -1.47803296067105 0.864673009061487
"695807126" "695807126" 51.46 11.08 "nat" NA "DE" 639 147 238 65 423 51 5 41 147 38 38 124 125 38 6803 339 12 327 131 238 -2.75746685242618 -2.10410642576326 4.20901827062358
"695807127" "695807127" 51.46 11.75 "nat" NA "DE" 639 147 238 65 423 51 5 41 147 38 38 124 125 38 6803 339 12 327 131 238 -2.75746685242618 -2.10410642576326 4.20901827062358
"695807128" "695807128" 51.36 6.58 "nat" NA "DE" 660 147 238 65 431 52 5 43 150 37 37 128 125 38 6800 339 11 328 130 238 -2.81083799102219 -2.15190296477858 4.14979434189866
"695807129" "695807129" 51.36 12.25 "nat" NA "DE" 639 147 238 65 423 51 5 41 147 38 38 124 125 38 6803 339 12 327 131 238 -2.76015123773186 -2.10288659519744 4.20797469444137
"695807130" "695807130" 51.26 14.08 "nat" NA "DE" 1128 107 220 -18 336 59 16 42 138 54 75 60 122 31 9220 310 -78 388 152 217 -2.4029973756815 1.21794803952552 1.92166858068122
"695807131" "695807131" 51.16 13.25 "nat" NA "DE" 106 24 146 -107 923 87 60 11 252 194 243 234 94 24 9746 216 -169 385 136 -52 3.81271618004632 3.61643815529134 -3.54965443408548
"695807132" "695807132" 51.16 14.42 "nat" NA "DE" 106 24 146 -107 923 87 60 11 252 194 243 234 94 24 9746 216 -169 385 136 -52 3.81271618004632 3.61643815529134 -3.54965443408548
"695807133" "695807133" 51.16 14.92 "nat" NA "DE" 106 24 146 -107 923 87 60 11 252 194 243 234 94 24 9746 216 -169 385 136 -52 3.81271618004632 3.61643815529134 -3.54965443408548
"695807134" "695807134" 51.06 11.08 "nat" NA "DE" 20 48 181 -97 1107 117 71 18 337 215 337 261 99 23 10732 257 -159 416 181 -32 3.95467810284832 2.79065132717315 -2.87375094030304
"695807135" "695807135" 51.06 13.75 "nat" NA "DE" 199 113 194 31 754 79 47 19 221 147 212 147 93 34 6320 263 -8 271 160 46 2.70382447477124 -1.23037759633995 1.57525154715546
"695807136" "695807136" 50.86 6.58 "nat" NA "DE" 190 124 215 26 834 87 46 22 244 145 237 149 92 30 7312 283 -20 303 178 44 2.42652359208519 -0.989639497361807 1.92308764883075
"695807137" "695807137" 50.86 11.42 "nat" NA "DE" 26 84 163 5 750 80 43 18 230 142 230 174 80 32 6197 222 -26 248 163 37 3.60637375345888 -0.651636385620611 0.19410067511079
"695807138" "695807138" 50.76 6.08 "nat" NA "DE" 16 85 165 5 729 78 42 18 225 138 225 169 81 32 6271 225 -27 252 165 38 3.44102863332786 -0.56887986209849 0.317944011119839
"695807139" "695807139" 50.76 12.42 "nat" NA "DE" 51 90 177 0 566 70 33 22 186 109 186 126 81 29 6931 238 -34 272 177 41 2.44534826189448 0.127655184362261 1.04876896620227
"695807140" "695807140" 49.46 8.42 "nat" NA "DE" 58 92 177 8 491 60 29 26 170 90 170 94 81 31 6609 235 -23 258 177 17 2.12094508017794 0.0577117511802798 1.41085166093414
"695807141" "695807141" 49.46 11.08 "nat" NA "DE" 33 101 175 25 808 83 48 13 229 169 227 195 79 33 5841 231 -5 236 160 60 3.86245191850954 -1.45473767615028 0.83359611936846
"695807142" "695807142" 49.26 10.58 "nat" NA "DE" 77 99 172 24 835 84 51 13 240 171 240 202 77 33 5795 227 -6 233 172 57 4.1240154130191 -1.4809486360707 0.653889382541452
"695807143" "695807143" 49.06 8.25 "nat" NA "DE" 153 86 168 6 526 70 28 28 186 93 186 93 82 32 6349 227 -28 255 168 6 2.25921361467089 -0.0385355684626484 0.85238777145248
"695807144" "695807144" 49.06 8.42 "nat" NA "DE" 87 91 173 9 486 64 27 31 178 84 178 85 82 32 6440 233 -22 255 173 17 1.99139596680181 -0.0960297916416077 1.26221346384515
"695807145" "695807145" 48.86 9.25 "nat" NA "DE" 35 101 175 25 799 83 49 13 228 167 227 192 80 33 5857 231 -6 237 160 60 3.82845126685739 -1.40714397144143 0.833857094849367
"695807146" "695807146" 48.76 9.25 "nat" NA "DE" 98 91 176 7 503 60 28 25 174 91 174 95 82 31 6609 235 -24 259 176 16 2.10228468466954 0.0927702863044022 1.31945854681865
"695807147" "695807147" 48.66 9.92 "nat" NA "DE" 207 84 171 -4 616 77 34 25 214 112 214 122 76 28 6836 227 -36 263 171 5 2.85811140567768 0.177212891073878 0.487852806794856
"695807148" "695807148" 48.46 9.25 "nat" NA "DE" 213 85 170 -2 607 76 34 26 214 109 214 116 77 29 6747 227 -34 261 170 7 2.77710761263554 0.0991324866404327 0.523456479571028
"695807149" "695807149" 48.16 11.58 "nat" NA "DE" 202 84 171 -6 594 73 32 27 208 105 208 115 78 29 6892 229 -38 267 171 4 2.56922782766122 0.275058956398623 0.524312412613172
"695807150" "695807150" 52.96 12.42 "nat" NA "DE" 215 84 170 -6 629 72 35 24 212 115 212 131 80 29 6874 229 -40 269 170 3 2.88773099838068 0.208392220396978 0.453355483280935
"695807151" "695807151" 52.66 13.42 "nat" NA "DE" 160 86 168 4 494 68 23 33 182 78 182 78 85 32 6409 229 -31 260 168 4 1.93779215726034 0.0218924916052904 0.940008801931555
"695807152" "695807152" 52.56 13.25 "nat" NA "DE" 116 90 177 2 593 78 32 28 213 103 213 110 78 29 6822 234 -30 264 177 11 2.66841785858757 -0.0851196076156462 0.91971471342164
"695807153" "695807153" 52.56 13.42 "nat" NA "DE" 105 99 172 24 802 82 53 14 239 167 239 188 79 33 5789 227 -6 233 172 57 4.16055917534617 -1.43165759210235 0.7443785821754
"695807154" "695807154" 52.56 13.75 "nat" NA "DE" 351 77 158 -3 620 81 32 26 216 118 216 118 82 31 6322 218 -39 257 158 4 2.92815848887734 -0.0211180653042195 -0.0137762141785313
"695807155" "695807155" 52.46 13.25 "nat" NA "DE" 182 98 169 26 865 85 58 11 249 188 249 202 74 33 5629 221 -2 223 169 55 4.72567543180323 -1.62374616099959 0.511925009547608
"695807156" "695807156" 52.46 13.42 "nat" NA "DE" 308 80 164 -6 591 70 34 24 204 111 204 118 80 30 6656 223 -38 261 164 3 2.83010097660163 0.251636917959953 0.324139933841133
"695807157" "695807157" 52.16 13.42 "nat" NA "DE" 96 101 183 18 642 73 41 19 205 128 205 139 87 33 6449 246 -16 262 183 30 2.80308969217831 -0.650024086683496 1.36180545717752
"695807158" "695807158" 52.06 14.08 "nat" NA "DE" 326 89 175 3 652 76 39 22 219 129 219 136 90 33 6699 239 -33 272 175 14 2.70872326462267 -0.171380224210307 0.575643435269206
"695807159" "695807159" 51.86 11.25 "nat" NA "DE" 468 79 163 -8 725 87 45 22 244 144 244 153 85 32 6652 224 -41 265 163 5 3.38796112161995 -0.0952776760728458 -0.327095409726778
"695807160" "695807160" 51.86 12.25 "nat" NA "DE" 102 104 187 19 695 80 43 19 216 138 216 149 88 32 6547 252 -15 267 187 32 2.92679442655142 -0.785296255590753 1.36490167659629
"695807161" "695807161" 51.86 13.92 "nat" NA "DE" 121 104 187 19 722 83 45 18 224 145 224 157 88 32 6563 253 -15 268 187 32 3.07208866777615 -0.844984603052598 1.27066612816509
"695807162" "695807162" 51.76 10.92 "nat" NA "DE" 214 96 175 12 655 86 37 29 230 113 230 119 88 33 6365 237 -24 261 175 25 2.64904131311258 -0.701126117947924 0.791070510405415
"695807163" "695807163" 51.76 11.25 "nat" NA "DE" 228 93 172 9 661 88 36 30 235 111 235 118 88 33 6325 233 -27 260 172 23 2.67567544080643 -0.667057759630327 0.589630203280158
"695807164" "695807164" 51.76 11.42 "nat" NA "DE" 661 72 153 -11 816 102 48 26 286 153 286 161 83 32 6415 213 -44 257 153 0 3.88646734903636 -0.361434110095721 -1.13685244396225
"695807165" "695807165" 51.76 11.58 "nat" NA "DE" 509 84 165 0 808 102 47 27 282 144 282 153 86 32 6449 228 -36 264 165 13 3.54618666219399 -0.65848699186771 -0.415852804069105
"695807166" "695807166" 51.76 11.75 "nat" NA "DE" 517 80 165 -10 923 123 49 34 351 156 351 159 89 32 6802 228 -50 278 165 3 3.84762355641666 -0.754096648413554 -1.17547707150603
"695807167" "695807167" 51.76 11.92 "nat" NA "DE" 40 87 171 3 557 65 31 22 185 104 185 119 76 30 6570 226 -27 253 171 36 2.67811743282393 -0.0420171357426097 0.995804779199453
"695807168" "695807168" 51.76 12.25 "nat" NA "DE" 53 89 175 -2 577 69 34 22 191 110 191 125 80 29 6891 235 -35 270 175 39 2.59242797393768 0.135207449836959 0.950913776254532
"695807169" "695807169" 51.66 6.58 "nat" NA "DE" 43 90 177 0 577 69 35 21 189 112 189 128 81 30 6889 237 -33 270 177 41 2.55766093683966 0.0654609113584134 1.03061470935479
"695807170" "695807170" 51.66 12.25 "nat" NA "DE" 52 89 176 -1 575 70 34 22 190 110 190 126 80 29 6892 237 -34 271 176 40 2.55948140169032 0.111090778272131 0.990974861933773
"695807171" "695807171" 51.66 13.92 "nat" NA "DE" 58 89 177 -3 553 66 31 22 184 105 184 119 80 29 6991 236 -36 272 177 40 2.39347965526205 0.248331550953288 1.0620581363379
"695807172" "695807172" 51.66 14.08 "nat" NA "DE" 46 91 178 1 577 70 35 21 188 113 188 129 82 30 6909 239 -33 272 178 42 2.51287127088961 0.0471324017460583 1.07096579203447
"695807173" "695807173" 51.56 10.75 "nat" NA "DE" 51 90 177 0 566 70 33 22 186 109 186 126 81 29 6931 238 -34 272 177 41 2.46682334433993 0.117896539835753 1.05711757565992
"695807174" "695807174" 51.56 10.92 "nat" NA "DE" 37 93 180 3 549 67 31 22 182 107 182 119 82 30 6926 241 -31 272 180 13 2.36202137001335 0.141556663169741 1.25490925705702
"695807175" "695807175" 51.56 11.58 "nat" NA "DE" 66 92 180 -1 555 66 32 23 188 105 188 115 80 29 7020 239 -34 273 180 10 2.44558319133412 0.267977871112347 1.16796211672778
"695807176" "695807176" 51.56 11.75 "nat" NA "DE" 116 88 170 7 524 67 30 25 179 99 179 99 81 32 6386 228 -24 252 170 7 2.44608187788319 -0.0752166409774426 1.03461819054965
"695807177" "695807177" 51.56 11.92 "nat" NA "DE" 58 92 177 7 501 61 29 25 173 92 173 97 81 31 6616 235 -24 259 177 16 2.22061913583639 0.0370028102394783 1.38917852013558
"695807178" "695807178" 51.56 12.25 "nat" NA "DE" 52 93 181 2 558 66 32 23 190 105 190 115 80 29 6975 240 -30 270 181 13 2.47122054346408 0.159866315562906 1.26029706216288
"695807179" "695807179" 51.56 13.25 "nat" NA "DE" 454 70 150 -9 765 86 50 16 235 168 235 172 75 30 6241 204 -40 244 150 -2 4.3217389144501 -0.076554237241861 -0.806758504921746
"695807180" "695807180" 51.46 10.92 "nat" NA "DE" 164 86 168 5 539 69 31 25 184 102 184 102 80 31 6367 225 -26 251 168 5 2.60023966605105 -0.0333381829849725 0.864389200894167
"695807181" "695807181" 51.46 11.58 "nat" NA "DE" 140 87 170 6 519 66 30 25 179 98 179 98 80 31 6398 228 -25 253 170 6 2.47254502803194 0.00662246987382692 1.02409993313449
"695807182" "695807182" 51.46 11.75 "nat" NA "DE" 137 87 170 5 512 65 30 26 178 96 178 97 80 31 6441 228 -25 253 170 14 2.41236957543305 0.0129311465780831 1.03802767780926
"695807183" "695807183" 51.46 11.92 "nat" NA "DE" 76 91 175 8 483 61 28 27 171 88 171 89 81 31 6494 233 -22 255 175 17 2.17188582876714 -0.00145115037406326 1.3812673258538
"695807184" "695807184" 51.46 12.08 "nat" NA "DE" 84 90 175 8 490 61 29 27 172 90 172 92 81 31 6537 233 -22 255 175 16 2.21549808536947 0.00830506701853048 1.34162617274826
"695807185" "695807185" 51.46 12.58 "nat" NA "DE" 75 91 176 7 503 61 29 25 174 92 174 97 81 31 6617 235 -24 259 176 16 2.22290519218342 0.0479763059811165 1.34451894523304
"695807186" "695807186" 51.46 14.08 "nat" NA "DE" 17 100 172 25 776 78 46 14 223 159 223 185 77 33 5709 227 -5 232 172 59 3.87792063554047 -1.41381131545445 0.931207253320912
"695807187" "695807187" 51.36 11.92 "nat" NA "DE" 89 91 176 6 504 61 29 25 175 92 175 97 81 31 6605 234 -24 258 176 15 2.23781278946514 0.0534452265693858 1.32074336271572
"695807188" "695807188" 51.36 12.25 "nat" NA "DE" 128 90 177 0 590 71 34 23 201 111 201 121 78 29 6893 235 -32 267 177 10 2.7099334067698 0.113038192887285 0.942081581424161
"695807189" "695807189" 51.36 12.42 "nat" NA "DE" 67 93 180 1 568 69 32 24 195 104 195 115 79 29 6970 239 -31 270 180 12 2.49291661795928 0.12823383470372 1.16945207882469
"695807190" "695807190" 51.36 12.58 "nat" NA "DE" 227 83 163 2 611 76 37 22 203 119 203 121 81 32 6313 220 -31 251 163 9 3.01054160460235 -0.133584415992187 0.378524758260525
"695807191" "695807191" 51.26 6.75 "nat" NA "DE" 470 70 150 -10 753 85 48 16 233 162 233 166 77 31 6272 204 -41 245 150 -3 4.12910532661421 -0.0317596685299183 -0.801678788839436
"695807192" "695807192" 51.26 6.92 "nat" NA "DE" 235 82 165 2 553 70 32 26 193 105 193 105 80 31 6353 223 -29 252 165 9 2.6662853080983 0.00452835311385477 0.606947498549469
"695807193" "695807193" 51.26 7.08 "nat" NA "DE" 168 86 169 5 517 66 30 28 185 94 185 95 81 32 6422 227 -25 252 169 13 2.36055216469203 -0.046333943318454 0.936499735740193
"695807194" "695807194" 51.26 10.42 "nat" NA "DE" 144 88 172 5 503 63 29 29 181 89 181 92 81 31 6490 230 -24 254 172 14 2.25377879233489 0.00586494519433678 1.11881750102609
"695807195" "695807195" 51.26 11.92 "nat" NA "DE" 90 91 176 7 500 60 29 25 173 91 173 96 81 31 6601 235 -24 259 176 16 2.19959002177826 0.0632892275453879 1.35198846074502
"695807196" "695807196" 51.26 12.42 "nat" NA "DE" 85 92 178 4 567 68 32 25 197 103 197 111 80 30 6800 237 -29 266 178 14 2.48138995061126 0.0157039061631729 1.13262648747125
"695807197" "695807197" 51.16 14.42 "nat" NA "DE" 158 86 168 5 536 70 29 27 187 96 187 96 82 32 6375 226 -28 254 168 13 2.37794678631568 -0.0751782221248346 0.844509480520214
"695807198" "695807198" 51.16 14.92 "nat" NA "DE" 236 82 165 2 552 71 31 27 194 102 194 102 80 31 6350 223 -30 253 165 9 2.60174166492789 3.21156498643005e-05 0.5972713381036
"695807199" "695807199" 51.06 11.08 "nat" NA "DE" 87 91 173 9 486 64 27 31 178 84 178 85 82 32 6440 233 -22 255 173 17 2.04508367291542 -0.120426402957877 1.28308498748927
"695807200" "695807200" 50.96 6.75 "nat" NA "DE" 76 91 175 9 475 61 27 31 175 82 175 83 82 32 6496 235 -21 256 175 17 1.97807399421118 -0.0692102325990732 1.38465083791648
"695807201" "695807201" 50.96 6.92 "nat" NA "DE" 98 91 175 7 492 61 28 27 175 87 175 91 82 31 6536 235 -23 258 175 16 2.12093659378114 0.0265595140211318 1.33670859183722
"695807202" "695807202" 50.96 11.58 "nat" NA "DE" 120 89 175 4 536 63 31 24 184 99 184 104 81 30 6670 234 -28 262 175 13 2.40787250135423 0.128854752815334 1.13129615956342
"695807203" "695807203" 50.86 10.92 "nat" NA "DE" 115 90 178 0 585 72 33 25 203 107 203 117 78 29 6936 236 -32 268 178 10 2.60707776902914 0.10712346518213 0.963644658499696
"695807204" "695807204" 49.96 7.75 "nat" NA "DE" 110 90 172 8 498 64 28 30 181 87 181 89 82 32 6441 232 -23 255 172 16 2.10096738229558 -0.0867654041411792 1.17972463369522
"695807205" "695807205" 49.96 8.42 "nat" NA "DE" 98 91 176 7 503 60 28 25 174 91 174 95 82 31 6609 235 -24 259 176 16 2.1344973083377 0.0781323195146404 1.33198146100512
"695807206" "695807206" 49.76 9.92 "nat" NA "DE" 116 90 174 4 520 61 30 24 179 96 179 100 81 31 6638 233 -27 260 174 13 2.28083622118746 0.135366727981549 1.16253452470808
"695807207" "695807207" 49.56 8.42 "nat" NA "DE" 141 88 172 2 542 63 31 24 186 100 186 105 80 30 6650 231 -30 261 172 11 2.43717708550112 0.181774646239843 0.979942156361733
"695807208" "695807208" 49.56 8.58 "nat" NA "DE" 38 102 177 24 810 86 49 14 232 171 228 195 82 33 5955 236 -7 243 162 60 3.76186060674775 -1.42948974235954 0.837787043834398
"695807209" "695807209" 49.46 8.25 "nat" NA "DE" 128 97 172 21 861 88 55 13 247 180 247 210 79 33 5878 228 -10 238 172 56 4.25368080581387 -1.43814097205636 0.442496990998444
"695807210" "695807210" 49.46 8.42 "nat" NA "DE" 214 92 166 17 904 90 59 13 260 189 260 225 76 32 5833 221 -13 234 166 50 4.66196679404565 -1.40566309264937 0.0118718489723792
