gbifID	species	basisOfRecord	year	eventDate	countryCode	decimalLongitude	decimalLatitude	locality	genus	specificEpithet	collectionCode	institutionCode	datasetKey
198	185841718	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-105.2967	40.0129	,Boulder canyon at Canyon and Arapahoe along trail by Boulder Creek.	Centaurea	diffusa	Herbarium	CS	95aef98e-f762-11e1-a439-00145eb45e9a
199	185840779	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-105.1551	39.6467	,Bear Ck area E of Morrison	Centaurea	diffusa	Herbarium	CS	95aef98e-f762-11e1-a439-00145eb45e9a
200	224897620	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-122	40	Along roadside and ditch, 1.2 W of Butte Meadows CDF Fire Station.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
201	185840778	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-105.0537	39.5001	,edge of field on Bob Woodhouse Ranch 5 mi NW of Sedalia	Centaurea	diffusa	Herbarium	CS	95aef98e-f762-11e1-a439-00145eb45e9a
202	224897649	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-120	38	Sierra Nevada Hwy 120 in USFS Groveland District, Stanislaus National Forest.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
203	224897648	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-124	40	Northwestern California Wasteground near old log pond at Pacific Lumber Co, Scotia.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
204	224897791	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-117	34	San Bernardino Mountains; Arrowbear Lake in the community of the same name, east of Running Springs.	Centaurea	diffusa	SD	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
205	185841621	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-103.9435	40.9955	,Pawnee National Grassland.  Along the CO/WY border.	Centaurea	diffusa	Herbarium	CS	95aef98e-f762-11e1-a439-00145eb45e9a
206	185841852	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-105.34095	40.42973	United States, Colorado,NE of Hwy 34 and W of Big Thompson River; Roosevelt National Forest.	Centaurea	diffusa	Herbarium	CS	95aef98e-f762-11e1-a439-00145eb45e9a
207	224897562	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-123	41	Trinity National Forest. P. G. & E. pipeline access road, along South Fork Mountain Road (Road 4N12) 3.5 miles north of Highway 36 & South Fork Mountain Summit.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
208	185840775	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-105.1803	40.1886	,.75 mi S of Hygiene Post Office, .25 mi W (Willis Marlatt Farm)	Centaurea	diffusa	Herbarium	CS	95aef98e-f762-11e1-a439-00145eb45e9a
209	185841620	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-105.4333	39.9906	,Along CO 119 Hwy, in Clear Creek Canyon.	Centaurea	diffusa	Herbarium	CS	95aef98e-f762-11e1-a439-00145eb45e9a
210	224897780	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-121	36	Santa Lucia Mtns: 1750 m W of Mission Crk, 250 m E of Milpitas Reservoir; Ft Hunter Liggett	Centaurea	diffusa	SBBG	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
211	224897484	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-120	38	Sierra Nevada 9040 Standard Rd, Cottage Springs.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
212	224897939	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-117	34	San Bernardino Mtns Arrowbear Lake, in community of same name, east of Running Springs	Centaurea	diffusa	UCR	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
213	224897709	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-117	34	San Bernardino Mtns. San Bernardino Mtns.: the "lake" at Arrowbear Lake, E of Running Springs on S side of Hwy 18 (Keller Peak 7.5Baldwin Lake, center of lakebed near base of northern arm' Q.: 34&deg;12.7'N, 117&deg;04.6'W; T2N R2W E/2 of SW/4 S34). Alt.: 1875m/6150ft. [UTM 10km cell: 11S MH-9E, 8N. Running Springs]	Centaurea	diffusa	RSA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
214	224897439	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-121	39	Sierra Nevada Single plant on I-80 roadside, 0.25 mi. E of Cisco Grove exit.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
215	224897650	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-120	38	Sierra Nevada Hwy 120 in USFS Groveland District, Stanislaus National Forest.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
216	185841761	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-105.31972	40.23667	United States, Colorado,3 miles NW of Lyons off of Hwy 36, along North St. Vrain Creek.	Centaurea	diffusa	Herbarium	CS	95aef98e-f762-11e1-a439-00145eb45e9a
217	185840776	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-104.9571	39.422	,1 mi S of Sedalia	Centaurea	diffusa	Herbarium	CS	95aef98e-f762-11e1-a439-00145eb45e9a
218	224897634	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-120	38	Sierra Nevada Lightly scattered along Hwy 4, in the vicinity of Camp Connell Store., Camp Connell.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
219	224897458	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-121	40	Sierra Nevada Along Hwy 70 right of way in the vicinity of Quincy.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
220	224897438	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-124	41	Humboldt Bay Region Approximately 7 plants on roadside near Blue Lake. Plants removed.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
221	185841619	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-105.3288	40.1829	,5 mi. W on Hwy 7 past Lyons, along St. Vrain Valley River.	Centaurea	diffusa	Herbarium	CS	95aef98e-f762-11e1-a439-00145eb45e9a
222	185840781	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-105.539	40.2669	,near old horse barn on rd from Lyons to Estes Park	Centaurea	diffusa	Herbarium	CS	95aef98e-f762-11e1-a439-00145eb45e9a
223	224897481	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-122	40	In right-of-way along N/S Humboldt Rd., 1.2 miles west of USFS CDF fire station, Butte Meadows.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
224	185841559	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-104.8314	39.6468	,City of Aurora, field off S Parker Rd.	Centaurea	diffusa	Herbarium	CS	95aef98e-f762-11e1-a439-00145eb45e9a
225	918957709	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
226	466334237	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
227	918957719	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
228	466334233	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
229	918957739	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
230	466334221	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
231	918957727	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
232	918957716	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
233	918957720	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
234	918957732	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
235	466334249	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
236	466334255	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
237	466334257	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
238	466334214	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
239	466334244	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
240	918957740	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
241	466334242	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
242	918957713	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
243	918957743	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
244	918957724	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
245	466334251	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
246	918957723	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
247	918957733	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
248	918957734	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
249	918957735	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
250	466334211	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
251	466334228	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
252	466334231	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
253	918957737	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
254	466334229	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
255	466334240	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
256	918957726	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
257	918957736	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
258	466334253	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
259	466334224	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
260	466334216	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
261	466334226	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
262	918957725	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
263	918957718	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
264	918957728	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
265	466334246	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
266	466334223	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
267	918957729	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
268	466334235	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-02-17T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
269	918957682	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-16T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
270	918957707	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-16T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
271	918957692	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-16T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
272	918957750	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-02T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
273	466334167	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-16T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
274	466334279	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-02T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
275	466334204	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-16T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
276	918957683	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-16T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
277	466334268	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-02T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
278	918957763	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-02T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
279	466334270	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-02T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
280	466334173	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-16T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
281	918957745	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-02T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
282	466334160	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-16T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
283	918957705	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-16T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
284	466334189	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-16T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
285	918957751	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-02T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
286	466334265	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-02T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
287	466334200	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-16T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
288	918957706	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-16T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
289	466334177	Centaurea diffusa	PRESERVED_SPECIMEN	2010	2010-03-16T23:00:00.000+0000	CA	-123.25143	49.26304	Vancouver, University of British Columbia Horticultural Greenhouse, 6394 Stores Road University of British Columbia	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
