"Pop" "Latitude" "Longitude" "Origin" "year" "countryCode" "alt" "bio1" "bio10" "bio11" "bio12" "bio13" "bio14" "bio15" "bio16" "bio17" "bio18" "bio19" "bio2" "bio3" "bio4" "bio5" "bio6" "bio7" "bio8" "bio9" "PC1" "PC2" "PC3"
"918843156" "918843156" 49.03333 -118.43333 "inv" 1939 "CA" 1209 44 146 -58 349 39 20 20 101 72 97 93 119 33 7972 241 -111 352 123 -1 0.873140037146239 -2.9842906957078 -0.70451991265066
"918843322" "918843322" 50.23333 -121.56667 "inv" 1971 "CA" 1070 51 154 -52 373 42 23 21 110 77 103 98 123 34 8040 252 -105 357 92 6 0.696544295035192 -2.68666790101316 -0.493939599922207
"918843496" "918843496" 50.75 -120.56667 "inv" 1974 "CA" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -0.428015832378931 -1.42420391369004 0.332244678828337
"918843500" "918843500" 50.28333 -121.75 "inv" 1949 "CA" 389 76 182 -33 412 46 23 20 119 76 116 112 116 32 8285 275 -83 358 -23 32 0.344112825245186 -1.83919123048935 0.525048776168526
"918843736" "918843736" 50.23333 -121.56667 "inv" 1952 "CA" 359 90 194 -16 485 75 21 48 215 66 68 193 99 29 8122 272 -59 331 -10 170 -0.564451543011645 0.0676414326822339 0.493867325547209
"918843940" "918843940" 49.28333 -119.51667 "inv" 1968 "CA" 892 57 158 -46 361 43 18 24 120 63 96 111 106 31 7981 239 -101 340 -40 13 0.583961500554994 -2.3671313110463 -0.622715561313908
"918939121" "918939121" 49 -118 "inv" 1939 "CA" 611 72 179 -38 309 34 13 27 97 48 97 85 112 31 8406 266 -95 361 179 27 0.1653167935296 -2.45425043481228 1.04491967298566
"918939127" "918939127" 49.51583 -119.57361 "inv" 1939 "CA" 499 81 182 -20 527 79 25 45 226 78 79 205 98 30 7863 260 -64 324 -15 159 -0.0989807073398842 0.0929900056261305 -0.136071976621444
"918965084" "918965084" 44.6922 -118.06294 "inv" 2009 "US" 954 56 159 -49 297 33 16 22 89 57 89 78 117 33 8057 252 -100 352 159 11 0.405843163870519 -2.87507876230052 0.151859611482375
"918965849" "918965849" 40.15677 22.54818 "nat" 2008 "GR" 327 94 198 -11 297 33 16 21 88 61 81 84 116 33 8106 291 -57 348 -3 92 -0.745392208708821 -1.56974527304611 1.72260622243901
"918965852" "918965852" 43.38222 28.45767 "nat" 2008 "BG" 442 86 189 -16 305 34 17 21 91 60 89 80 115 33 7932 282 -61 343 167 41 -0.0218772985168669 -1.685429671165 1.8046502050103
"918965857" "918965857" 41.75123 27.24788 "nat" 2008 "TR" 390 88 191 -13 305 34 17 20 90 62 87 81 114 33 7883 283 -56 339 170 44 -0.0236737290152477 -1.57140486129979 1.93605322673646
"920996089" "920996089" 44.05009 28.642 "nat" 2013 "RO" 176 106 200 3 573 69 33 23 182 107 178 121 91 29 7700 267 -40 307 185 20 1.82079640610931 0.200062809994582 1.77200354231088
"921001378" "921001378" 44.02146 28.57956 "nat" 2010 "RO" 253 130 221 39 612 77 25 30 217 88 100 194 105 34 7167 301 -5 306 56 217 -0.740271800109136 1.92967962921901 2.26534387106112
"921008197" "921008197" 43.81359 28.5175 "nat" 2012 "RO" 5 119 213 23 424 45 28 13 118 89 110 100 70 25 7457 260 -20 280 85 28 1.65414824423896 0.26551782075329 2.85409438282156
"921010928" "921010928" 44.02146 28.57956 "nat" 2010 "RO" 115 103 185 18 666 79 42 21 219 131 219 140 86 32 6509 246 -17 263 185 30 2.8036447261631 1.47777332342805 1.31074155313403
"921020901" "921020901" 46.8891 20.44412 "nat" 2010 "HU" 1 120 213 24 436 47 29 14 123 92 112 104 71 25 7431 261 -19 280 86 29 1.72518529843725 0.41127139343893 2.86329188976876
"921022746" "921022746" 49.39665 8.68797 "nat" 2011 "DE" 106 100 183 17 639 73 41 19 207 126 207 137 87 33 6445 246 -16 262 183 29 2.7910169679262 1.42561825151012 1.40347742364101
"924817466" "924817466" 44.89556 -85.41639 "inv" 1964 "US" 97 99 182 13 619 69 38 19 198 121 198 132 89 33 6578 247 -22 269 182 26 2.52428211485752 1.07153810885633 1.35168426026054
"924817534" "924817534" 44.89556 -85.41639 "inv" 1964 "US" 106 103 185 19 669 79 43 20 219 132 219 141 86 32 6490 247 -16 263 185 31 2.85663603666374 1.52056773779391 1.34172225986617
"BG001" "BG001" 43.3819444444444 28.4575 "nat" 2008 "BG" 81 107 203 0 528 71 28 27 182 90 173 106 100 31 7858 272 -47 319 188 19 1.20293513255607 -0.0603303984163818 1.83798791448688
"CA001" "CA001" 49.0149388888889 -122.882097222222 "inv" 2008 "CA" 115 103 185 18 666 79 42 21 219 131 219 140 86 32 6509 246 -17 263 185 30 2.89356578623586 1.55652390940482 1.36511606249986
"CA002" "CA002" 49.3499833333333 -119.923508333333 "inv" 2008 "CA" 106 103 185 19 669 79 43 20 219 132 219 141 86 32 6490 247 -16 263 185 31 2.93684994705744 1.59081704804316 1.39022693739603
"CA004" "CA004" 50.8333333333333 -120.616666666667 "inv" 2008 "CA" 178 71 189 -55 797 102 36 25 260 136 227 148 113 29 9521 271 -116 387 145 -48 2.22259107930822 -1.43699013177392 -0.517487170473413
"CA007" "CA007" 49.2961027777778 -118.473830555556 "inv" 2008 "CA" 849 104 194 21 509 93 9 64 251 41 45 238 170 46 6823 322 -41 363 24 192 -3.74785600725245 1.09430935101584 0.336976690449308
"CA010" "CA010" 49.3201805555556 -118.370436111111 "inv" 2010 "CA" 1293 76 165 -8 369 60 7 50 160 36 45 143 160 44 6814 283 -77 360 -3 164 -2.77781747814093 -0.842269958538822 -0.400024204052723
"CA013" "CA013" 49.3201805555556 -118.370436111111 "inv" 2009 "CA" 2155 56 138 -14 1146 201 11 73 550 51 57 549 136 44 6112 233 -75 308 -3 136 -2.13436235951041 3.25223337200542 -5.33572218779633
"GR001" "GR001" 40.1566666666667 22.5480555555556 "nat" 2008 "GR" 1231 97 178 25 857 160 3 75 428 25 25 428 154 46 6132 292 -37 329 25 178 -3.94914381953038 3.04491197804473 -1.99223496027636
"GR002" "GR002" 40.6213888888889 23.0786111111111 "nat" 2008 "GR" 1724 78 160 7 1498 272 8 78 743 46 51 743 143 45 6165 262 -55 317 7 159 -3.21840499790034 5.63533672401379 -5.96003561615362
"GR003" "GR003" 40.8508333333333 25.7930555555556 "nat" 2008 "GR" 2305 69 160 -11 275 43 10 45 113 38 40 113 143 42 6778 257 -80 337 -11 134 -2.33532778907776 -1.66122498763938 -0.779683589896298
"RO001" "RO001" 44.1102777777778 28.6369444444444 "nat" 2008 "RO" 1070 102 182 25 1054 200 5 78 534 33 33 534 192 51 6203 324 -49 373 25 182 -4.93052368673292 3.84841508498338 -2.82317035106042
"RO002" "RO002" 43.9024333333333 28.5739166666667 "nat" 2005 "RO" 1691 87 181 1 339 53 11 50 143 40 40 143 174 46 7024 297 -79 376 1 181 -3.48958241259776 -1.06047506032849 -0.0625962797948016
"RO004" "RO004" 45.5761833333333 29.51805 "nat" 2005 "RO" 1894 94 175 23 748 134 3 79 386 35 55 379 158 48 6119 276 -51 327 29 149 -3.71450297726484 2.30427372201823 -2.0627174455053
"RO005" "RO005" 45.4978611111111 27.9118055555556 "nat" 2005 "RO" 1231 97 178 25 857 160 3 75 428 25 25 428 154 46 6132 292 -37 329 25 178 -3.85296120272432 3.12914627675216 -1.93407414017349
"RU001" "RU001" 51.38333333 56.8 "nat" 2006 "RU" 1894 94 175 23 748 134 3 79 386 35 55 379 158 48 6119 276 -51 327 29 149 -3.60992957356752 2.39585645927784 -1.99948278708206
"RU002" "RU002" 49.1791667 53.2422611 "nat" 2006 "RU" 1894 94 175 23 748 134 3 79 386 35 55 379 158 48 6119 276 -51 327 29 149 -3.64962154070243 2.36109524018284 -2.02348418605332
"RU003" "RU003" 38.1625 54.8 "nat" 2006 "RU" 1894 94 175 23 748 134 3 79 386 35 55 379 158 48 6119 276 -51 327 29 149 -3.84800634820338 2.18735485248113 -2.14344581200358
"RU004" "RU004" 60.16666667 55.01666667 "nat" 2006 "RU" 2032 86 166 16 719 128 3 78 368 36 39 362 157 48 6000 266 -58 324 22 140 -3.3125365070874 2.16575666556848 -2.2045747364612
"RU005" "RU005" 49.1876667 53.2534694 "nat" 2006 "RU" 399 133 180 90 410 78 1 87 218 4 9 215 164 62 3603 277 13 264 94 177 -4.44199496388993 3.78767172697595 1.34811400741926
"RU006" "RU006" 44.13999722 44.02 "nat" 2006 "RU" 1050 127 214 53 947 171 3 81 476 18 25 476 152 45 6474 322 -11 333 53 213 -4.62679146450291 4.34262618479713 -0.755014316396923
"RU007" "RU007" 45.3258333333333 37.2236111111111 "nat" 2001 "RU" 1497 98 182 27 1317 234 6 79 645 32 43 645 137 44 6272 281 -29 310 27 181 -3.49891629270071 5.44385719068555 -3.85549025158274
"RU008" "RU008" 44.05 43.06000278 "nat" 2006 "RU" 1458 102 185 28 1081 191 8 75 525 37 46 525 147 45 6267 288 -34 322 28 184 -3.57153331459594 4.18434955639135 -2.70226928732429
"TR001" "TR001" 41.7511111111111 27.2477777777778 "nat" 2008 "TR" 1208 123 207 55 1329 231 6 78 639 30 43 639 135 44 6156 303 0 303 55 204 -3.90747845828526 6.27640105993815 -2.47704986565299
"TR002" "TR002" 41.0123777777778 28.975925 "nat" 2006 "TR" 1055 126 212 53 1030 187 3 82 520 19 23 520 148 45 6382 317 -6 323 53 210 -4.57986138756 4.83876418699152 -1.21562630962551
"TR003" "TR003" 38.7672222222222 37.0038888888889 "nat" 2002 "TR" 39 122 159 87 1361 254 3 81 698 28 39 698 92 53 2850 213 41 172 87 155 -2.07394050175201 9.26341235320958 -3.25704377378279
"TR004" "TR004" 38.3672222222222 42.7736111111111 "nat" 2002 "TR" 1055 126 212 53 1030 187 3 82 520 19 23 520 148 45 6382 317 -6 323 53 210 -4.6274945501117 4.79704827016583 -1.24442968273071
"TR005" "TR005" 39.7825 41.0736111111111 "nat" 2002 "TR" 1575 95 187 12 408 68 10 59 183 37 37 183 171 46 6869 304 -65 369 12 187 -3.83898582019076 -0.268143691012597 -0.0385815610113571
"UA001" "UA001" 48.1006666666667 37.8161111111111 "nat" 2006 "UA" 2477 41 123 -26 1214 205 14 70 572 62 67 563 129 43 6046 209 -88 297 -15 121 -1.4386386145689 3.05460679654416 -6.35777182344085
"UA002" "UA002" 48.1523333333333 37.8405833333333 "nat" 2006 "UA" 987 130 218 55 917 166 3 81 461 17 24 461 154 45 6514 326 -9 335 55 216 -4.64643699477387 4.32076595948085 -0.408381917384526
"UA003" "UA003" 50.48075 30.4863055555556 "nat" 2006 "UA" 175 81 203 -49 748 96 30 28 241 115 223 115 108 27 9740 282 -105 387 193 -49 1.86920554473595 -1.50609383812547 0.375176666184888
"UA004" "UA004" 48.6460277777778 30.7750833333333 "nat" 2006 "UA" 97 99 182 13 619 69 38 19 198 121 198 132 89 33 6578 247 -22 269 182 26 2.59181940616298 1.13068555731039 1.39252349275691
"UA005" "UA005" 47.862 38.4606944444444 "nat" 2006 "UA" 16 120 212 25 448 49 30 13 129 96 112 109 70 25 7334 259 -17 276 87 29 1.8575110943854 0.555189465426674 2.81665336619913
"UA006" "UA006" 45.7083333333333 33.3497222222222 "nat" 2002 "UA" 47 96 213 -27 1138 103 79 7 299 259 288 263 121 31 9223 293 -92 385 143 -15 4.02344087039103 0.378273053957992 -0.213428030490467
"UA007" "UA007" 48.0922222222222 30.7497222222222 "nat" 2001 "UA" 1590 87 197 -16 369 64 10 53 156 31 127 31 159 39 8311 298 -101 399 173 -16 -1.93814012555914 -2.26133198923083 0.651133009813036
"UA008" "UA008" 46.7572222222222 32.7661111111111 "nat" 2001 "UA" 1835 87 192 -9 432 67 13 43 168 46 145 46 160 41 7847 292 -95 387 167 -9 -1.60091512928704 -1.8927743925406 0.365284886523657
"US004" "US004" 39.5303944444444 -118.185611111111 "inv" 2001 "US" 2040 77 183 -21 427 68 9 59 190 32 186 32 165 41 7998 285 -110 395 158 -21 -1.9427851358986 -2.40684633220699 -0.417801885511882
"US006" "US006" 39.7028333333333 -105.324222222222 "inv" 2005 "US" 1702 95 205 -7 433 66 13 40 163 48 141 48 163 40 8241 304 -98 402 178 -7 -1.90034529285341 -2.11848340175768 0.764665572311966
"US007" "US007" 39.6966666666667 -104.807583333333 "inv" 2005 "US" 1676 97 207 -5 429 67 13 42 163 48 139 48 161 40 8261 305 -95 400 181 -5 -1.93927593049519 -2.01590432648018 0.867119701057556
"US009" "US009" 45.60475 -120.816027777778 "inv" 2005 "US" 1676 97 207 -5 429 67 13 42 163 48 139 48 161 40 8261 305 -95 400 181 -5 -1.83288494974755 -1.92272980129397 0.931453433048945
"US010" "US010" 43.8371388888889 -105.125388888889 "inv" 2005 "US" 1895 84 192 -16 433 64 12 48 178 42 168 42 172 42 8114 297 -111 408 166 -16 -1.95301884288328 -2.37210115635286 0.0735860947144672
"US011" "US011" 43.3855277777778 -106.937333333333 "inv" 2005 "US" 2013 76 182 -21 438 66 11 52 182 39 180 39 174 43 7913 288 -116 404 157 -21 -1.91889436941725 -2.46578758610259 -0.433588488372698
"US013" "US013" 40.5612027777778 -104.865452777778 "inv" 2002 "US" 1662 99 210 -4 409 69 13 49 174 42 149 42 154 38 8375 308 -87 395 184 -4 -1.9013340530989 -1.86380235470388 1.04234929738221
"US016" "US016" 46.8681166666667 -109.066486111111 "inv" 2002 "US" 2272 50 154 -44 383 57 12 49 160 39 145 39 149 40 7791 256 -115 371 128 -44 -0.905007478714426 -2.94400115483649 -1.33528879785542
"US017" "US017" 40.4211055555556 -122.555069444444 "inv" 2002 "US" 1633 101 212 -2 404 68 13 48 168 43 141 43 152 38 8403 308 -85 393 186 -2 -1.90736617765328 -1.82069516671435 1.17488459931206
"US018" "US018" 43.5467722222222 -118.913991666667 "inv" 2002 "US" 2423 45 143 -45 468 67 14 44 181 52 181 52 174 44 7370 251 -137 388 143 -45 -0.954833025622548 -3.04481535736102 -2.14715808287143
"US024" "US024" 34.8557 -110.235983333333 "inv" 2003 "US" 1575 95 187 12 408 68 10 59 183 37 37 183 171 46 6869 304 -65 369 12 187 -3.9277061469658 -0.34584270519161 -0.092229997042531
"US026" "US026" 40.3719055555556 -104.472561111111 "inv" 2002 "US" 2305 69 160 -11 275 43 10 45 113 38 40 113 143 42 6778 257 -80 337 -11 134 -2.34395217588991 -1.66877800708329 -0.784898684125749
