Pop	Row	Column	Trt	Mom	Origin	tagged	color	Bolt.date	BoltedatH	MaxBoltHtH	Min.Rose.diamH	Rose.AreaH.m2	CrownDiam.mm	Shoot.mass.gH	bolt.bin	alt	bio11	bio4	bio6	bio9	Latitude	Longitude	PC1	PC2	PC3	PC4	time	m.date	lfl	lfw	lfc	rd	Harvest.date
207	CA010	4	E	drought	4	inv	CA008-3	red	NA	No	NA	78	0.47782215	53.4	172	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	2	31	19.2	7.9	19	38.6	117
208	CA010	4	S	control	4	inv	CA010-6	red	NA	No	NA	53	0.228936813	30.7	106	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	1	13	7.8	2.5	10	NA	117
209	CA010	4	S	control	4	inv	CA010-6	red	NA	No	NA	53	0.228936813	30.7	106	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	2	32	18	5.6	17	34.8	117
210	CA010	4	S	control	4	inv	CA010-6	red	NA	No	NA	53	0.228936813	30.7	106	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	3	117	23	6	NA	55	117
211	CA010	5	G	drought	1	inv	UA003-1	red	42	Yes	7	31	0.094951838	8.32	8	1	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	1	12	7.3	2	9	NA	42
212	CA010	5	G	drought	1	inv	UA003-1	red	42	Yes	7	31	0.094951838	8.32	8	1	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	2	31	18.4	6.7	16	35.8	42
213	CA010	5	G	drought	1	inv	UA003-1	red	42	Yes	7	31	0.094951838	8.32	8	1	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	3	42	21.5	8	23	39	42
214	CA010	5	J	drought	1	inv	UA003-5	red	NA	No	NA	40	0.138226	27.2	54	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	1	12	7	2.1	8	NA	117
215	CA010	5	J	drought	1	inv	UA003-5	red	NA	No	NA	40	0.138226	27.2	54	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	3	117	21	7	NA	44	117
216	CA010	5	J	drought	1	inv	UA003-5	red	NA	No	NA	40	0.138226	27.2	54	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	2	31	15.9	5.7	13	28.6	117
217	CA010	5	N	drought	4	inv	UA003-7	red	NA	No	NA	66	0.36284325	35.3	138	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	3	117	32	6.5	NA	70	117
218	CA010	5	N	drought	4	inv	UA003-7	red	NA	No	NA	66	0.36284325	35.3	138	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	1	12	8.4	3.2	6	NA	117
219	CA010	5	N	drought	4	inv	UA003-7	red	NA	No	NA	66	0.36284325	35.3	138	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	2	31	22	7.2	16	44.5	117
220	CA010	5	R	drought	4	inv	CA008-4	red	NA	No	NA	50	0.22775875	48.6	152	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	3	117	27	4	NA	58	117
221	CA010	5	R	drought	4	inv	CA008-4	red	NA	No	NA	50	0.22775875	48.6	152	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	1	12	7.3	1.9	10	NA	117
222	CA010	5	R	drought	4	inv	CA008-4	red	NA	No	NA	50	0.22775875	48.6	152	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	2	31	18	5.6	19	35.5	117
223	CA010	6	B	control	2	inv	CA010-8	red	57	Yes	21	61	0.292238038	13.5	30	1	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	1	13	6.2	2	8	NA	57
224	CA010	6	B	control	2	inv	CA010-8	red	57	Yes	21	61	0.292238038	13.5	30	1	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	2	32	18.3	6.7	17	33.5	57
225	CA010	6	B	control	2	inv	CA010-8	red	57	Yes	21	61	0.292238038	13.5	30	1	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	3	57	33	9	86	61	57
226	CA010	6	T	control	6	inv	CA010-4	red	NA	No	NA	74	0.45331845	30.6	NA	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	1	13	8.1	1.9	11	NA	117
227	CA010	6	T	control	6	inv	CA010-4	red	NA	No	NA	74	0.45331845	30.6	NA	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	2	32	21.6	4.8	27	43.3	117
228	CA010	6	T	control	6	inv	CA010-4	red	NA	No	NA	74	0.45331845	30.6	NA	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	3	117	37	12	NA	78	117
229	CA010	8	N	control	5	inv	US019-5	red	NA	No	NA	50	0.200270625	50	88	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	3	117	27	5	NA	51	117
230	CA010	8	N	control	5	inv	US019-5	red	NA	No	NA	50	0.200270625	50	88	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	1	13	5.2	1.2	13	NA	117
231	CA010	8	N	control	5	inv	US019-5	red	NA	No	NA	50	0.200270625	50	88	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	2	32	16.9	3.6	26	33.6	117
232	CA010	8	P	control	4	inv	UA003-3	red	NA	No	NA	73	0.424259575	45.7	142	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	1	13	8.1	2.3	12	NA	117
233	CA010	8	P	control	4	inv	UA003-3	red	NA	No	NA	73	0.424259575	45.7	142	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	2	32	20.1	6.6	33	40.1	117
234	CA010	8	P	control	4	inv	UA003-3	red	NA	No	NA	73	0.424259575	45.7	142	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	3	117	38	9	NA	74	117
235	CA010	8	Q	control	4	inv	CA008-7	red	42	Yes	10	56	0.27488125	13.39	20	1	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	1	13	10.3	3.1	16	NA	42
236	CA010	8	Q	control	4	inv	CA008-7	red	42	Yes	10	56	0.27488125	13.39	20	1	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	2	31	21.7	6	41	43	42
237	CA010	8	Q	control	4	inv	CA008-7	red	42	Yes	10	56	0.27488125	13.39	20	1	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	3	42	29	8	45	62.5	42
238	CA010	8	S	control	4	inv	US019-6	red	NA	No	NA	64	0.351848	46	154	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	2	32	20.6	6.2	25	37.2	117
239	CA010	8	S	control	4	inv	US019-6	red	NA	No	NA	64	0.351848	46	154	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	1	13	9.5	3.4	13	NA	117
240	CA010	8	S	control	4	inv	US019-6	red	NA	No	NA	64	0.351848	46	154	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	3	117	32	7.5	NA	70	117
241	CA010	9	F	control	6	inv	CA010-1	red	NA	No	NA	69	0.373917038	37.3	6	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	1	13	7.2	1.5	12	NA	117
242	CA010	9	F	control	6	inv	CA010-1	red	NA	No	NA	69	0.373917038	37.3	6	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	2	31	16.3	5.2	26	29.6	117
243	CA010	9	F	control	6	inv	CA010-1	red	NA	No	NA	69	0.373917038	37.3	6	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	3	117	31	6	NA	69	117
244	CA010	9	J	control	1	inv	UA003-9	red	46	Yes	13	46	0.16618535	12.2	12.8	1	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	1	13	7	1.7	11	NA	46
245	CA010	9	J	control	1	inv	UA003-9	red	46	Yes	13	46	0.16618535	12.2	12.8	1	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	2	31	17.8	6.2	20	30.6	46
246	CA010	9	J	control	1	inv	UA003-9	red	46	Yes	13	46	0.16618535	12.2	12.8	1	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	3	46	25	9	48	46	46
247	CA010	9	M	control	2	inv	CA010-5	red	NA	No	NA	59	0.2965576	32	92	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	1	13	4.2	1.3	11	NA	117
248	CA010	9	M	control	2	inv	CA010-5	red	NA	No	NA	59	0.2965576	32	92	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	2	31	11.9	4.5	23	24.2	117
249	CA010	9	M	control	2	inv	CA010-5	red	NA	No	NA	59	0.2965576	32	92	0	935	-45	8008	-93	154	49.3201805555556	-118.370436111111	1.01180780642906	-1.23314070512555	2.98538838860418	-2.18254164678368	3	117	30.5	7.5	NA	64	117
250	GR001	13	N	control	19	nat	US026-3	black	39	Yes	17.5	41.5	0.154817047	8.61	11	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	2	32	22.1	5.2	14	33.8	42
251	GR001	13	N	control	19	nat	US026-3	black	39	Yes	17.5	41.5	0.154817047	8.61	11	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	3	42	26	6	16	47.5	42
252	GR001	13	N	control	19	nat	US026-3	black	39	Yes	17.5	41.5	0.154817047	8.61	11	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	1	14	9.1	1.9	6	NA	42
253	GR001	14	E	control	25	nat	GR001-9	black	39	Yes	22	41	0.135241575	11.58	12	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	2	32	17.4	4.2	54	34	42
254	GR001	14	E	control	25	nat	GR001-9	black	39	Yes	22	41	0.135241575	11.58	12	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	3	42	21	3.5	52	42	42
255	GR001	14	E	control	25	nat	GR001-9	black	39	Yes	22	41	0.135241575	11.58	12	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	1	14	5.4	1.7	10	NA	42
256	GR001	15	C	drought	2	nat	GR001-7	black	35	Yes	29	28	0.06377245	7.96	6	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	1	12	7.5	1.5	7	NA	42
257	GR001	15	C	drought	2	nat	GR001-7	black	35	Yes	29	28	0.06377245	7.96	6	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	3	42	13.5	5	18	29	42
258	GR001	15	C	drought	2	nat	GR001-7	black	35	Yes	29	28	0.06377245	7.96	6	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	2	32	14.1	5.1	19	27.1	42
259	GR001	15	J	drought	2	nat	US023-5	black	35	Yes	31.5	25	0.056939688	9.06	8	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	1	12	8.2	2.8	10	NA	42
260	GR001	15	J	drought	2	nat	US023-5	black	35	Yes	31.5	25	0.056939688	9.06	8	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	3	42	15.5	4	24	29	42
261	GR001	15	J	drought	2	nat	US023-5	black	35	Yes	31.5	25	0.056939688	9.06	8	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	2	31	16.1	4.8	30	31.5	42
262	GR001	16	U	drought	19	nat	GR001-4	black	42	Yes	15	49	0.20011355	12.48	5	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	3	46	28	8	30	52	46
263	GR001	16	U	drought	19	nat	GR001-4	black	42	Yes	15	49	0.20011355	12.48	5	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	2	32	20.4	5.6	18	39.7	46
264	GR001	16	U	drought	19	nat	GR001-4	black	42	Yes	15	49	0.20011355	12.48	5	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	1	12	7.5	2.3	9	NA	46
265	GR001	18	N	control	27	nat	GR001-2	black	50	Yes	21.5	31	0.080343863	14.8	6	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	1	14	8.1	2	8	NA	50
266	GR001	18	N	control	27	nat	GR001-2	black	50	Yes	21.5	31	0.080343863	14.8	6	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	2	31	16.8	6.5	14	25.6	50
267	GR001	18	N	control	27	nat	GR001-2	black	50	Yes	21.5	31	0.080343863	14.8	6	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	3	50	20	7	14	33	50
268	GR001	18	R	control	2	nat	EDGE-34	NA	39	Yes	23.5	40	0.1476505	9.76	9	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	1	NA	NA	NA	NA	NA	42
269	GR001	18	R	control	2	nat	EDGE-34	NA	39	Yes	23.5	40	0.1476505	9.76	9	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	2	31	19.5	5.4	17	34.1	42
270	GR001	18	R	control	2	nat	EDGE-34	NA	39	Yes	23.5	40	0.1476505	9.76	9	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	3	42	26	5	16	47	42
271	GR001	19	R	drought	19	nat	US026-2	black	42	Yes	10	36	0.12723075	6.65	6.7	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	2	32	17.3	4.2	14	33.2	42
272	GR001	19	R	drought	19	nat	US026-2	black	42	Yes	10	36	0.12723075	6.65	6.7	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	1	12	7.6	1.6	8	NA	42
273	GR001	19	R	drought	19	nat	US026-2	black	42	Yes	10	36	0.12723075	6.65	6.7	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	3	42	23	5	16	45	42
274	GR001	2	K	control	2	nat	GR001-3	black	35	Yes	33	35	0.115450125	10.6	8.7	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	2	32	17.9	5	19	34.5	42
275	GR001	2	K	control	2	nat	GR001-3	black	35	Yes	33	35	0.115450125	10.6	8.7	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	3	42	23	6.5	18	42	42
276	GR001	2	K	control	2	nat	GR001-3	black	35	Yes	33	35	0.115450125	10.6	8.7	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	1	13	7.6	2.3	10	NA	42
277	GR001	4	F	drought	15	nat	US026-6	black	35	Yes	30.5	38	0.122361425	10.78	6	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	1	12	7.6	1.6	8	NA	42
278	GR001	4	F	drought	15	nat	US026-6	black	35	Yes	30.5	38	0.122361425	10.78	6	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	2	32	18.5	6	18	35.5	42
279	GR001	4	F	drought	15	nat	US026-6	black	35	Yes	30.5	38	0.122361425	10.78	6	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	3	42	20	6	23	41	42
280	GR001	4	P	control	2	nat	US026-9	black	35	Yes	41	34	0.092124488	10.27	10	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	2	31	17.2	6.2	15	34.9	42
281	GR001	4	P	control	2	nat	US026-9	black	35	Yes	41	34	0.092124488	10.27	10	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	3	42	17	6.5	14	34.5	42
282	GR001	4	P	control	2	nat	US026-9	black	35	Yes	41	34	0.092124488	10.27	10	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	1	13	9.9	2.4	9	NA	42
283	GR001	5	D	drought	15	nat	GR001-8	black	42	Yes	20	41.5	0.136890863	9.25	5.7	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	2	32	16.6	6.4	13	24.2	46
284	GR001	5	D	drought	15	nat	GR001-8	black	42	Yes	20	41.5	0.136890863	9.25	5.7	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	3	46	23	9	NA	42	46
285	GR001	5	D	drought	15	nat	GR001-8	black	42	Yes	20	41.5	0.136890863	9.25	5.7	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	1	12	10.2	2.6	7	NA	46
286	GR001	9	L	control	15	nat	EDGE-70	black	39	Yes	28	33	0.088119075	6.77	4	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	2	31	13.9	4.3	13	26.1	42
287	GR001	9	L	control	15	nat	EDGE-70	black	39	Yes	28	33	0.088119075	6.77	4	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	3	42	18.5	5	10	34	42
288	GR001	9	L	control	15	nat	EDGE-70	black	39	Yes	28	33	0.088119075	6.77	4	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	1	13	5.5	1.1	6	NA	42
289	GR001	9	N	control	15	nat	US026-8	black	35	Yes	28	33	0.088119075	11.04	14	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	2	31	20.1	6.5	17	40.2	42
290	GR001	9	N	control	15	nat	US026-8	black	35	Yes	28	33	0.088119075	11.04	14	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	3	42	18.5	5	10	34	42
291	GR001	9	N	control	15	nat	US026-8	black	35	Yes	28	33	0.088119075	11.04	14	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	1	13	9.4	2.8	9	NA	42
292	GR001	9	Q	control	29	nat	GR001-1	black	71	Yes	23	21	0.036284325	8	4	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	1	13	4.2	1.1	8	NA	71
293	GR001	9	Q	control	29	nat	GR001-1	black	71	Yes	23	21	0.036284325	8	4	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	2	31	1.7	1.2	5	2.5	71
294	GR001	9	Q	control	29	nat	GR001-1	black	71	Yes	23	21	0.036284325	8	4	1	1	65	7388	10	250	40.1566666666667	22.5480555555556	-3.16076893344086	2.90414431898801	-2.73228099030898	0.0351335867704017	3	71	12	4	26	22	71
295	GR002	10	B	control	11	nat	US022-7	black	50	Yes	13.5	32	0.0854488	10.45	6.5	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	1	13	3.9	1.2	6	NA	50
296	GR002	10	B	control	11	nat	US022-7	black	50	Yes	13.5	32	0.0854488	10.45	6.5	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	3	50	17.5	4.5	33	34	50
297	GR002	10	B	control	11	nat	US022-7	black	50	Yes	13.5	32	0.0854488	10.45	6.5	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	2	31	9	2.5	22	17.7	50
298	GR002	10	N	control	15	nat	US023-1	black	46	Yes	6	41	0.135241575	9.35	6.2	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	1	13	5.4	2.1	7	NA	46
299	GR002	10	N	control	15	nat	US023-1	black	46	Yes	6	41	0.135241575	9.35	6.2	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	2	32	15.4	4.6	14	29.2	46
300	GR002	10	N	control	15	nat	US023-1	black	46	Yes	6	41	0.135241575	9.35	6.2	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	3	46	22	8	19	42	46
301	GR002	12	M	drought	21	nat	GR002-2	black	64	Yes	20	24	0.0490074	8	4	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	1	12	1.4	0.3	3	NA	71
302	GR002	12	M	drought	21	nat	GR002-2	black	64	Yes	20	24	0.0490074	8	4	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	3	71	13	5	25	26	71
303	GR002	12	M	drought	21	nat	GR002-2	black	64	Yes	20	24	0.0490074	8	4	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	2	31	3.7	1.7	7	6.8	71
304	GR002	15	O	drought	27	nat	GR002-9	black	46	Yes	14	32	0.0955016	11.17	NA	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	1	18	9	3.2	11	NA	46
305	GR002	15	O	drought	27	nat	GR002-9	black	46	Yes	14	32	0.0955016	11.17	NA	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	3	46	19	7	42	38	46
306	GR002	15	O	drought	27	nat	GR002-9	black	46	Yes	14	32	0.0955016	11.17	NA	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	2	31	14.6	4.6	21	28.7	46
307	GR002	17	U	control	27	nat	GR002-8	black	53	Yes	12	30	0.101313375	9.61	10	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	1	14	5.8	0.8	6	NA	53
308	GR002	17	U	control	27	nat	GR002-8	black	53	Yes	12	30	0.101313375	9.61	10	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	3	53	22	6	60	43	53
309	GR002	17	U	control	27	nat	GR002-8	black	53	Yes	12	30	0.101313375	9.61	10	1	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	2	31	14.4	4.2	16	27.2	53
310	GR002	18	J	control	12	nat	US023-4	black	NA	No	NA	41	0.16744195	40.1	28	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	3	117	30	3.5	NA	52	117
311	GR002	18	J	control	12	nat	US023-4	black	NA	No	NA	41	0.16744195	40.1	28	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	2	32	17.4	3.4	16	32.6	117
312	GR002	18	J	control	12	nat	US023-4	black	NA	No	NA	41	0.16744195	40.1	28	0	492	39	7227	-8	220	40.6213888888889	23.0786111111111	-2.15912975331758	1.07140772928538	-1.59653042049777	-0.712633211285173	1	14	7	1.5	9	NA	117
